Concrete Compressive Strength,Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age
33.94773,166.8,250.2,0,203.5,0,975.6,692.6,28
33.9429,251.81,0,99.94,146.14,12.35,1006,899.76,28
33.7988,255.3,98.8,77,188.6,6.5,919,749.3,28
33.798115,525,0,0,189,0,1125,613,3
33.798115,255,99,77,189,6,919,749,28
33.76226,162,190.1,148.1,178.8,18.8,838.1,741.4,28
33.756744,162,190,148,179,19,838,741,28
33.729164,231.75,0,121.62,173.96,6.72,1056.4,778.45,28
33.729164,213.74,0,174.74,154.79,10.16,1053.5,776.35,14
33.718822,261.9,110.5,86.1,195.4,5,895.2,732.6,28
33.715378,262,111,86,195,5,895,733,28
33.701588,213.5,0,174.24,154.61,11.66,1052.3,775.48,14
33.701588,277,0,0,191,0,968,856,360
33.687798,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28
33.687798,310,143,111,168,22,914,651,28
33.664356,157,236,0,192,0,935.4,781.2,28
33.60506,349,0,0,192,0,1056,809,28
33.56369,190.34,0,125.18,166.61,9.88,1079,798.9,100
33.543007,166.09,0,163.27,176.46,4.49,1058.6,780.09,100
33.488834,491,26,123,210,3.93,882,699,7
33.41959,303.6,139.9,0,213.5,6.2,895.5,722.5,28
33.418903,304,140,0,214,6,895,722,28
33.399597,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28
33.398216,425,106.3,0,153.5,16.5,852.1,887.1,3
33.398216,318.8,212.5,0,155.7,14.3,852.1,880.4,7
33.398216,252,97,76,194,8,835,821,28
33.35685,251.81,0,99.94,146.14,12.35,1006,899.76,14
33.30652,132,206.5,160.9,178.9,5.5,866.9,735.6,28
33.30169,132,207,161,179,5,867,736,28
33.274113,251.37,0,118.27,192.94,5.75,1043.6,754.3,28
33.21206,500,0,0,200,0,1125,613,7
33.192062,122.6,183.9,0,203.5,0,958.2,800.1,90
33.116913,237.5,237.5,0,228,0,932,594,90
33.08795,165,128.5,132.1,175.06,8.08,1005.8,746.6,14
33.082436,397,0,0,185.7,0,1040.6,734.3,28
33.060375,146,230,0,202,3,827,872,28
33.05348,157,214,152,200,9,819,704,28
33.043137,290.2,193.5,0,185.7,0,998.2,704.3,28
33.019005,332.5,142.5,0,228,0,932,594,28
33.005215,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14
33.003838,212,141.3,0,203.5,0,973.4,750,28
32.96385,149.5,236,0,175.8,12.6,846.8,892.7,28
32.95695,149,236,0,176,13,847,893,28
32.922478,307,0,0,193,0,968,812,90
32.901794,167,75.4,167,164.03,7.91,1007.3,770.1,14
32.88456,236,157,0,192,0,972.6,749.1,28
32.85353,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56
32.83974,160,188,146,203,11,829,710,28
32.823193,380,95,0,228,0,932,594,7
32.768036,159.1,186.7,0,175.6,11.3,989.6,788.9,28
32.7639,159,187,0,176,11,990,789,28
32.72253,350,0,0,203,0,974,775,180
32.72253,349,0,0,192,0,1047,806,28
32.720463,145.9,230.5,0,202.5,3.4,827,871.8,28
32.660477,251.37,0,118.27,188.45,6.35,1028.4,757.73,28
32.626694,193.5,290.2,0,185.7,0,998.2,704.3,28
32.532925,183.9,122.6,0,203.5,0,959.2,800,90
32.401234,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28
32.398476,261,100,78,201,9,864,761,28
32.32953,277,0,0,191,0,968,856,180
32.245415,272.6,0,89.6,198.7,10.6,931.3,762.2,28
32.2399,273,0,90,199,11,931,762,28
32.109882,424,22,132,168,8.92,822,750,3
32.10269,173,116,0,192,0,946.8,856.8,90
32.06822,289,0,0,192,0,913.2,895.3,90
32.05167,255.5,170.3,0,185.7,0,1026.6,724.3,28
32.03995,339,0,0,197,0,968,781,28
32.011387,424,22,132,178,8.48,882,750,3
31.971003,376,0,0,214.6,0,1003.5,762.36,28
31.966866,333,0,0,192,0,931.2,842.6,28
31.899986,339.2,0,0,185.7,0,1069.2,754.3,28
31.875164,298.2,0,107,209.7,11.1,879.6,744.2,28
31.874475,298,0,107,210,11,880,744,28
31.840002,339,0,0,185,0,1069,754,28
31.812422,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14
31.743475,331,0,0,192,0,1025,821,28
31.715897,190.34,0,125.18,166.61,9.88,1079,798.9,56
31.646948,339,0,0,185,0,1060,754,28
31.640053,212.52,0,100.37,159.32,8.71,1007.8,903.59,28
31.536633,229.97,0,118.31,195.47,4.63,1029.4,758.59,56
31.447,331,0,0,192,0,978,825,28
31.42011,296,0,106.7,221.4,10.5,819.2,778.4,28
31.419422,296,0,107,221,11,819,778,28
31.3815,272.8,181.9,0,185.7,0,1012.4,714.3,28
31.350473,229.68,0,118.16,195.23,6.13,1028.1,757.63,56
31.350473,212,0,124.78,159,7.84,1085.4,799.54,14
31.350473,350,0,0,203,0,974,775,90
31.350473,385,0,0,186,0,966,763,28
31.267736,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28
31.253946,277,0,0,191,0,968,856,90
31.178795,322.2,0,115.6,196,10.4,817.9,813.4,28
31.178104,322,0,116,196,10,818,813,28
31.116053,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28
31.02642,133,210,0,196,3,949,795,28
31.023663,116,173,0,192,0,909.8,891.9,90
30.957472,297,0,0,186,0,1040,734,7
30.88163,159,209,161,201,7,848,669,28
30.847157,249.1,0,98.75,158.11,12.8,987.76,889.01,28
30.647207,162,214,164,202,10,820,680,28
30.571365,325,0,0,184,0,1063,783,28
30.44726,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3
30.439676,200,133,0,192,0,965.4,806.2,28
30.385208,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14
30.275581,332.5,142.5,0,228,0,932,594,7
30.233522,238.05,0,94.11,186.66,7,949.91,847.01,28
30.219732,218.85,0,124.13,158.49,11.33,1078.7,794.91,28
30.14389,400,0,0,187,0,1025,745,7
30.123207,305,0,100,196,10,959,705,28
30.123207,304.8,0,99.6,196,9.8,959.4,705.2,28
30.07977,237.5,237.5,0,228,0,932,594,28
29.978416,350,0,0,203,0,974,775,56
29.930153,251.37,0,118.27,188.45,5.75,1028.4,757.73,14
29.892233,141.3,212,0,203.5,0,971.8,748.5,28
29.87086,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28
29.868101,144,170,133,192,8,814,805,28
29.785364,254,0,0,198,0,968,863,365
29.750889,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14
29.726068,143,169.4,142.7,190.7,8.4,967.4,643.5,28
29.72331,143,169,143,191,8,967,643,28
29.654364,251.37,0,118.27,188.45,5.75,1028.4,757.73,28
29.59231,213.5,0,174.24,159.21,11.66,1043.6,771.9,14
29.585415,322,0,0,203,0,974,800,180
29.550941,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14
29.548971,491,26,123,201,3.93,822,699,3
29.44752,222.36,0,96.67,189.29,4.46,967.08,870.32,56
29.413046,156,178,187,221,7,854,614,28
29.392363,296,0,0,192,0,1085,765,90
29.231714,108.3,162.4,0,203.5,0,938.2,849,90
29.219994,250,0,95.69,187.42,5.53,956.86,861.17,28
29.15794,145,116,119,184,5.7,833,880,28
29.073135,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28
29.068308,136,162,126,172,10,923,764,28
28.999361,375,93.8,0,126.6,23.4,852.1,992.6,3
28.991087,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28
28.98557,155,184,143,194,9,880,699,28
28.937998,133.1,210.2,0,195.7,3.1,949.4,795.3,28
28.799412,313.3,262.2,0,175.5,8.6,1046.9,611.8,3
28.682201,249.1,0,98.75,158.11,12.8,987.76,889.01,14
28.6298,236.9,91.7,71.5,246.9,6,852.9,695.4,28
28.627043,166.09,0,163.27,176.46,4.49,1058.6,780.09,56
28.627043,237,92,71,247,6,853,695,28
28.599464,379.5,151.2,0,153.9,15.9,1134.3,605,3
28.468464,190.34,0,125.18,161.85,9.88,1088.1,802.59,28
28.296095,323.7,282.8,0,183.8,10.3,942.7,659.9,3
28.23749,139.6,209.4,0,192,0,1047,806.9,28
28.096148,388.6,97.1,0,157.9,12.1,852.1,925.7,3
28.021683,198.6,132.4,0,192,0,978.4,825.5,28
27.9355,181.9,272.8,0,185.7,0,1012.4,714.3,28
27.923779,385,0,0,186,0,966,763,14
27.923779,310,0,0,192,0,970,850,28
27.874825,133,200,0,192,0,927.4,839.2,28
27.827251,310,0,0,192,0,1012,830,28
27.772093,181.38,0,167.01,169.59,7.56,1055.6,777.8,28
27.742445,393,0,0,192,0,940.6,785.6,7
27.681082,158.6,148.9,116,175.1,15,953.3,719.7,28
27.675566,159,149,116,175,15,953,720,28
27.661777,233.81,0,94.58,197.89,4.567,947.04,852.16,56
27.627304,254,0,0,198,0,968,863,180
27.530777,307,0,0,193,0,968,812,28
27.42046,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3
27.337723,350,0,0,203,0,974,775,28
27.234303,164,163,128,197,8,961,641,28
27.220512,250,0,95.69,191.84,5.33,948.9,857.2,28
27.041248,339,0,0,197,0,968,781,14
26.965406,136,196,98,199,6,847,783,28
26.944721,254,0,0,198,0,968,863,90
26.922659,147.8,175.1,0,171.2,2.2,1000,828.5,28
26.917143,148,175,0,171,2,1000,828,28
26.913696,238.2,158.8,0,185.7,0,1040.6,734.3,28
26.859917,152.6,238.7,0,200,6.3,1001.8,683.9,28
26.855091,153,239,0,200,6,1002,684,28
26.848196,300,0,0,184,0,1075,795,28
26.772352,231.75,0,121.62,173.96,6.72,1056.4,778.45,14
26.744774,302,0,0,203,0,974,817,180
26.400036,190.68,0,125.4,162.14,7.77,1090,804.01,28
26.322815,153,102,0,192,0,888,943.1,90
26.310404,212.52,0,100.37,159.32,8.71,1007.8,903.59,14
26.258003,237.5,237.5,0,228,0,932,594,7
26.233183,153.1,145,113,178.5,8,867.2,824,28
26.227667,153,145,113,178,8,867,824,28
26.200089,165,0.02,143.57,163.81,0,1005.6,900.9,28
26.147688,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28
26.14493,144,136,106,178,7,941,774,28
26.062193,375,0,0,186,0,1038,758,7
26.062193,500,0,0,200,0,1125,613,3
26.048403,218.85,0,124.13,158.49,11.33,1078.7,794.91,14
25.965666,277,0,0,191,0,968,856,28
25.89396,305.3,203.5,0,203.5,0,965.4,631,7
25.745033,220.8,147.2,0,185.7,0,1055,744.3,28
25.726418,170.3,155.5,0,185.7,0,1026.6,724.3,28
25.72435,194.68,0,100.52,165.62,7.48,1006.4,905.9,28
25.689877,238.05,0,94.11,186.66,7,949.91,847.01,14
25.620928,376,0,0,214.6,0,1003.5,762.36,14
25.609108,491,26,123,210,3.93,882,699,3
25.573355,289,0,0,192,0,913.2,895.3,28
25.559565,153.1,145,113,178.5,8,1001.9,688.7,28
25.558876,153,145,113,178,8,1002,689,28
25.510612,387,20,94,157,13.93,938,845,3
25.483032,166.09,0,163.27,176.46,4.49,1058.6,780.09,14
25.46097,102,153,0,192,0,887,942,90
25.44787,397,0,0,185.7,0,1040.6,734.3,7
25.42236,239.6,359.4,0,185.7,0,941.6,664.3,7
25.372717,212.57,0,100.39,159.35,10.37,1003.8,903.79,14
25.216896,295.8,0,0,185.7,0,1091.4,769.3,28
25.200348,318.8,212.5,0,155.7,14.3,852.1,880.4,3
25.179663,296,0,0,186,0,1090,769,28
25.179663,295,0,0,185,0,1069,769,28
25.179663,322,0,0,203,0,974,800,28
25.116625,359,19,141,154,10.91,942,801,3
25.10382,312.7,0,0,178.1,8,999.7,822.2,28
25.096926,313,0,0,178,8,1000,822,28
25.083138,236,0,0,193,0,968,885,365
25.021084,446,24,79,162,11.64,967,712,3
24.98661,194.68,0,100.52,165.62,7.48,1006.4,905.9,14
24.917664,250,0,95.69,187.42,5.53,956.86,861.17,14
24.903873,212.07,0,121.62,180.31,5.69,1057.6,779.32,28
24.890083,222.36,0,96.67,189.29,4.46,967.08,870.32,28
24.848715,190.34,0,125.18,166.61,9.88,1079,798.9,28
24.655663,250,0,95.69,191.84,5.33,948.9,857.2,14
24.579819,149,153,194,192,8,935,623,28
24.53845,229.68,0,118.16,195.23,6.13,1028.1,757.63,28
24.497082,275,0,0,183,0,1088,808,28
24.483294,229.97,0,118.31,195.47,4.63,1029.4,758.59,28
24.448818,222.36,0,96.67,189.29,4.46,967.08,870.32,14
24.437788,316.1,210.7,0,185.7,0,977,689.3,7
24.428135,251.37,0,118.27,188.45,6.35,1028.4,757.73,14
24.404692,480,0,0,192,0,936.2,712.2,3
24.400557,286.3,200.9,0,144.7,11.2,1004.6,803.7,3
24.393661,480,0,0,192,0,936,721,3
24.338503,154,174,185,228,7,845,612,28
24.29093,122.6,183.9,0,203.5,0,958.2,800.1,28
24.283344,194.68,0,100.52,170.17,7.48,998,901.8,14
24.281965,173,116,0,192,0,946.8,856.8,28
24.241976,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28
24.13166,284,15,141,179,5.46,842,801,7
24.10408,236,0,0,193,0,968,885,180
24.097187,337.9,189,0,174.9,9.5,944.7,755.8,3
24.06547,382.5,0,0,185.7,0,1047.8,739.3,7
24.046165,183.9,122.6,0,203.5,0,959.2,800,28
24.00066,382,0,0,186,0,1047,739,7
24.00066,382,0,0,185,0,1047,739,7
23.890343,167,187,195,185,7,898,636,28
23.848974,436,0,0,218,0,838.4,719.7,28
23.835875,299.8,0,119.8,211.5,9.9,878.2,727.6,28
23.835186,300,0,120,212,10,878,728,28
23.80071,275.07,0,121.35,159.48,9.9,1053.6,777.5,3
23.786922,155,183,0,193,9,877,868,28
23.786922,154.8,183.4,0,193.3,9.1,877.2,867.7,28
23.744175,145.7,172.6,0,181.9,3.4,985.8,816.8,28
23.738659,146,173,0,182,3,986,817,28
23.6966,148.5,139.4,108.6,192.7,6.1,892.4,780,28
23.690395,149,139,109,193,6,892,780,28
23.639177,359,19,141,154,10.91,942,801,3
23.524921,246.83,0,125.08,143.3,11.99,1086.8,800.89,3
23.524231,149,117.6,91.7,182.9,7.1,953.4,780.3,28
23.523542,288,192,0,192,0,932,717.8,7
23.518026,149,118,92,183,7,953,780,28
23.511131,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14
23.404953,333,0,0,192,0,931.2,842.6,7
23.345657,446,24,79,162,11.64,967,712,3
23.245192,202,11,141,206,1.72,942,801,56
23.221552,385,0,0,186,0,966,763,7
23.138815,277.05,0,97.39,160.6,11.83,973.9,875.61,3
23.076761,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3
22.94576,295.71,0,95.64,171.54,8.87,955.14,859.2,3
22.931973,184,86,190,213,6,923,623,28
22.897497,362.6,189,0,164.9,11.6,944.7,755.8,7
22.835445,233.81,0,94.58,197.89,4.567,947.04,852.16,28
22.752708,387,20,94,157,14.32,938,845,3
22.718235,190.34,0,125.18,161.85,9.88,1088.1,802.59,14
22.629982,203.5,135.7,0,185.7,0,1076.2,759.3,28
22.532076,350,0,0,203,0,974,775,14
22.504498,290.35,0,96.18,168.08,9.41,961.18,865,3
22.489328,381.4,0,0,185.7,0,1104.6,784.3,28
22.435549,281,0,0,185,0,1104,774,28
22.435549,281,0,0,186,0,1104,774,28
22.347986,116,173,0,192,0,909.8,891.9,28
22.318338,229.68,0,118.16,195.23,6.13,1028.1,757.63,14
22.139074,233.81,0,94.58,197.89,4.567,947.04,852.16,14
21.966705,202,11,141,206,1.72,942,801,28
21.94602,236,0,0,194,0,968,885,90
21.917063,228,342.1,0,185.7,0,955.8,674.3,7
21.911547,297.16,0,117.54,174.8,9.52,1022.8,753.45,3
21.911547,135,105,193,196,6,965,643,28
21.859148,255,0,0,192,0,889.8,945,90
21.859148,290.2,193.5,0,185.7,0,998.2,704.3,7
21.819847,210.7,316.1,0,185.7,0,977,689.3,7
21.780546,252.31,0,98.75,146.25,14.17,987.76,889.01,3
21.752968,302,0,0,203,0,974,817,28
21.649546,296,0,0,192,0,1085,765,28
21.601284,181.38,0,167.01,169.59,7.56,1055.6,777.8,14
21.53923,166.09,0,163.27,176.46,4.49,1058.6,780.09,28
21.504757,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14
21.480625,192,288,0,192,0,929.8,716.1,7
21.29102,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3
21.26344,277,0,0,191,0,968,856,14
21.179323,339.2,0,0,185.7,0,1069.2,754.3,7
21.160019,339,0,0,185,0,1069,754,7
21.06625,158.8,238.2,0,185.7,0,1040.6,734.3,28
21.063492,190.68,0,125.4,162.14,7.77,1090,804.01,14
21.022123,251.81,0,99.94,146.14,12.35,1006,899.76,3
20.966965,339,0,0,197,0,968,781,7
20.918701,212.07,0,121.62,180.31,5.69,1057.6,779.32,14
20.870438,250,0,0,182,0,1100,820,28
20.773912,322,0,0,203,0,974,800,14
20.725649,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3
20.725649,251.37,0,118.27,192.94,5.75,1043.6,754.3,14
20.593958,108.3,162.4,0,203.5,0,938.2,849,28
20.416075,236,157,0,192,0,972.6,749.1,7
20.277489,350,0,0,186,0,1050,770,7
20.084436,229.97,0,118.31,195.47,4.63,1029.4,758.59,14
19.98791,147,115,89,202,9,860,829,28
19.98791,146.5,114.6,89.3,201.9,8.8,860,829.5,28
19.93275,238.05,0,94.11,186.66,7,949.91,847.01,3
19.76521,272.8,181.9,0,185.7,0,1012.4,714.3,7
19.76521,252.5,0,0,185.7,0,1111.6,784.3,28
19.691435,252,0,0,185,0,1111,784,28
19.53906,203.5,305.3,0,203.5,0,963.4,630,7
19.519066,212,0,124.78,159,7.84,1085.4,799.54,3
19.415644,165,128.5,132.1,175.06,8.08,1005.8,746.6,3
19.415644,190.34,0,125.18,166.61,9.88,1079,798.9,14
19.350143,250.2,166.8,0,203.5,0,977.6,694.1,7
19.199148,393,0,0,192,0,940.6,785.6,3
19.10538,393,0,0,192,0,940,758,3
19.009542,152.7,144.7,0,178.1,8,999.7,822.2,28
19.008854,153,145,0,178,8,1000,822,28
18.912327,296,0,0,186,0,1090,769,7
18.746162,255,0,0,192,0,889.8,945,28
18.415903,236,0,0,194,0,968,885,28
18.28766,154.8,183.4,0,193.3,9.1,1047.4,696.7,28
18.284903,155,183,0,193,9,1047,697,28
18.198719,135.7,203.5,0,185.7,0,1076.2,759.3,28
18.126324,350,0,0,203,0,974,775,7
18.126324,349,0,0,192,0,1047,806,7
18.126324,302,0,0,203,0,974,817,14
18.033934,164.6,0,150.4,181.6,11.7,1023.3,728.9,28
18.029797,165,0,150,182,12,1023,729,28
18.016008,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3
17.995323,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3
17.964296,153,102,0,192,0,888,943.1,28
17.95947,148.1,0,136.6,158.1,16.1,1001.8,830.1,28
17.953955,148,0,137,158,16,1002,830,28
17.836744,213.76,98.06,24.52,181.74,6.65,1066,785.52,14
17.822954,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14
17.596806,186.2,124.1,0,185.7,0,1083.4,764.3,28
17.576122,238.1,0,0,185.7,0,1118.8,789.3,28
17.574743,213.74,0,174.74,154.79,10.16,1053.5,776.35,3
17.54027,325,0,0,184,0,1063,783,7
17.54027,238,0,0,186,0,1119,789,28
17.54027,238,0,0,185,0,1118,789,28
17.436848,331,0,0,192,0,1025,821,7
17.3679,213.5,0,174.24,154.61,11.66,1052.3,775.48,3
17.34032,225,0,0,181,0,1113,833,28
17.27551,102,153,0,192,0,887,942,28
17.243795,310,0,0,192,0,1012,830,7
17.23621,255.5,170.3,0,185.7,0,1026.6,724.3,7
17.22311,251.37,0,118.27,188.45,5.75,1028.4,757.73,3
17.200357,193.5,290.2,0,185.7,0,998.2,704.3,7
17.165884,200,133,0,192,0,965.4,806.2,7
16.889404,157,236,0,192,0,935.4,781.2,7
16.878372,165,0.02,143.57,163.81,0,1005.6,900.9,14
16.503986,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28
16.49916,154,144,112,220,10,923,658,28
16.278528,376,0,0,214.6,0,1003.5,762.36,3
16.264738,331,0,0,192,0,978,825,7
16.109606,288,192,0,192,0,932,717.8,3
15.8717375,349,0,0,192,0,1056,809,3
15.81658,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3
15.748322,166.8,250.2,0,203.5,0,975.6,692.6,7
15.691094,238.2,158.8,0,185.7,0,1040.6,734.3,7
15.615942,333,0,0,192,0,931.2,842.6,3
15.609736,213.5,0,174.24,159.21,11.66,1043.6,771.9,3
15.575263,300,0,0,184,0,1075,795,7
15.569747,150.9,0,183.9,166.6,11.6,991.2,772.2,28
15.568368,151,0,184,167,12,991,772,28
15.52631,148.1,0,182.1,181.4,15,838.9,884.3,28
15.520104,167,75.4,167,164.03,7.91,1007.3,770.1,3
15.520104,148,0,182,181,15,839,884,28
15.437367,231.75,0,121.62,173.96,6.72,1056.4,778.45,3
15.423578,143.6,0,174.9,158.4,17.9,942.7,844.5,28
15.416683,144,0,175,158,18,943,844,28
15.361526,249.1,0,98.75,158.11,12.8,987.76,889.01,3
15.340841,218.85,0,124.13,158.49,11.33,1078.7,794.91,3
15.340841,144,15,195,176,6,1021,709,28
15.09125,164.2,0,200.1,181.2,12.6,849.3,846,28
15.085735,164,0,200,181,13,849,846,28
15.069976,202,11,141,206,1.72,942,801,7
15.049192,349,0,0,192,0,1047,806.9,3
15.044366,190.68,0,125.4,162.14,7.77,1090,804.01,3
15.030577,212,141.3,0,203.5,0,973.4,750,7
14.989208,349,0,0,192,0,1047,806,3
14.989208,310,0,0,192,0,970,850,7
14.940945,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3
14.843729,295.8,0,0,185.7,0,1091.4,769.3,7
14.796155,295,0,0,185,0,1069,769,7
14.699628,385,0,0,186,0,966,763,3
14.638265,198.6,132.4,0,192,0,978.4,825.5,7
14.596896,289,0,0,192,0,913.2,895.3,7
14.589313,139.6,209.4,0,192,0,1047,806.9,7
14.541049,381.4,0,0,185.7,0,1104.6,784.3,7
14.4996805,281,0,0,186,0,1104,774,7
14.396259,165,0.02,143.57,163.81,0,1005.6,900.9,3
14.306627,331,0,0,192,0,1025,821,3
14.203206,275,0,0,183,0,1088,808,7
14.203206,296,0,0,192,0,1085,765,7
14.14391,305.3,203.5,0,203.5,0,965.4,631,3
13.817099,250,0,95.69,187.42,5.53,956.86,861.17,3
13.713677,252,0,0,185,0,1111,784,7
13.664036,133,200,0,192,0,927.4,839.2,7
13.624045,181.38,0,167.01,169.59,7.56,1055.6,777.8,3
13.56544,236,157,0,192,0,972.6,749.1,3
13.541308,212.52,0,100.37,159.32,8.71,1007.8,903.59,3
13.520624,331,0,0,192,0,978,825,3
13.520624,331,0,0,192,0,879,825,3
13.461329,150.7,0,185.3,166.7,15.6,1074.5,678,28
13.458571,151,0,185,167,16,1074,678,28
13.395534,284,15,141,179,5.46,842,801,3
13.35515,229.68,0,118.16,195.23,6.13,1028.1,757.63,3
13.334466,212.57,0,100.39,159.35,10.37,1003.8,903.79,3
13.293787,134.7,0,165.7,180.2,10,961,804.9,28
13.2930975,135,0,166,180,10,961,805,28
13.22415,339,0,0,197,0,968,781,3
13.202086,144.8,0,133.6,180.8,11.1,979.5,811.5,28
13.19657,145,0,134,181,11,979,812,28
13.182781,213.76,98.06,24.52,181.74,6.65,1066,785.52,3
13.1207285,251.37,0,118.27,188.45,6.35,1028.4,757.73,3
13.089012,220.8,147.2,0,185.7,0,1055,744.3,7
12.838043,236,0,0,194,0,968,885,14
12.788401,192,288,0,192,0,929.8,716.1,3
12.734622,250,0,0,182,0,1100,820,7
12.638095,500,0,0,200,0,1125,613,1
12.548463,190.34,0,125.18,166.61,9.88,1079,798.9,3
12.541569,307,0,0,193,0,968,812,3
12.472621,212.07,0,121.62,180.31,5.69,1057.6,779.32,3
12.45952,154.8,0,142.8,193.3,9.1,1047.4,696.7,28
12.458832,155,0,143,193,9,1047,697,28
12.451937,194.68,0,100.52,165.62,7.48,1006.4,905.9,3
12.372647,181.9,272.8,0,185.7,0,1012.4,714.3,7
12.245093,200,0,0,180,0,1125,845,28
12.180972,151.6,0,111.9,184.4,7.9,992,815.9,28
12.1761465,194.68,0,100.52,170.17,7.48,998,901.8,3
12.1761465,152,0,112,184,8,992,816,28
12.05204,238,0,0,186,0,1119,789,7
11.983093,251.37,0,118.27,192.94,5.75,1043.6,754.3,3
11.957582,203.5,135.7,0,185.7,0,1076.2,759.3,7
11.852093,310,0,0,192,0,1012,830,3
11.654902,289,0,0,192,0,913.2,895.3,3
11.576302,222.36,0,96.67,189.29,4.46,967.08,870.32,3
11.483912,252.5,0,0,185.7,0,1111.6,784.3,7
11.465986,382,0,0,186,0,1111,784,7
11.465986,252,0,0,186,0,1111,784,7
11.414275,200,133,0,192,0,965.4,806.2,3
11.392212,173,116,0,192,0,946.8,856.8,7
11.362564,277,0,0,191,0,968,856,3
11.169511,225,0,0,181,0,1113,833,7
10.787541,183.9,122.6,0,203.5,0,959.2,800,7
10.76272,166.09,0,163.27,176.46,4.49,1058.6,780.09,3
10.730315,170.3,155.5,0,185.7,0,1026.6,724.3,7
10.535883,145.4,0,178.9,201.7,7.8,824,868.7,28
10.535193,145,0,179,202,8,824,869,28
10.39385,141.3,212,0,203.5,0,971.8,748.5,7
10.383509,233.81,0,94.58,197.89,4.567,947.04,852.16,3
10.35455,122.6,183.9,0,203.5,0,958.2,800.1,7
10.335935,238.1,0,0,185.7,0,1118.8,789.3,7
10.222171,255,0,0,192,0,889.8,945,7
10.089792,116,173,0,192,0,909.8,891.9,7
10.031876,229.97,0,118.31,195.47,4.63,1029.4,758.59,3
9.990507,236,0,0,193,0,968,885,7
9.866402,310,0,0,192,0,971,850.6,3
9.849657,202,11,141,206,1.72,942,801,3
9.738159,154.8,0,142.8,193.3,9.1,877.2,867.7,28
9.735401,155,0,143,193,9,877,868,28
9.731264,250.2,166.8,0,203.5,0,977.6,694.1,3
9.694722,157,236,0,192,0,935.4,781.2,3
9.6175,158.8,238.2,0,185.7,0,1040.6,734.3,7
9.561653,203.5,305.3,0,203.5,0,963.4,630,3
9.445821,190.34,0,125.18,161.85,9.88,1088.1,802.59,3
9.307926,254,0,0,198,0,968,863,3
9.13142,198.6,132.4,0,192,0,978.4,825.5,3
9.011452,349,0,0,192,0,1056,809,7
8.536403,158.4,0,194.9,219.7,11,897.7,712.9,28
8.535713,158,0,195,220,11,898,713,28
8.48745,250,0,95.69,191.84,5.33,948.9,857.2,3
8.374375,153,102,0,192,0,888,943.1,7
8.204075,255,0,0,192,0,889.8,945,3
8.063422,139.6,209.4,0,192,0,1047,806.9,3
7.995853,186.2,124.1,0,185.7,0,1083.4,764.3,7
7.839342,200,0,0,180,0,1125,845,7
7.74971,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3
7.7235103,108.3,162.4,0,203.5,0,938.2,849,7
7.675936,102,153,0,192,0,887,942,7
7.5070148,135.7,203.5,0,185.7,0,1076.2,759.3,7
7.3980775,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3
7.3153405,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3
6.9409547,173,116,0,192,0,946.8,856.8,3
6.902344,166.8,250.2,0,203.5,0,975.6,692.6,3
6.8837285,133,200,0,192,0,927.4,839.2,3
6.8085756,212,141.3,0,203.5,0,973.4,750,3
6.4672847,236,0,0,194,0,968,885,3
6.280437,116,173,0,192,0,909.8,891.9,3
6.267337,385,0,0,186,0,966,763,1
4.9035535,183.9,122.6,0,203.5,0,959.2,800,3
4.827711,141.3,212,0,203.5,0,971.8,748.5,3
4.7822056,153,102,0,192,0,888,943.1,3
4.5650206,102,153,0,192,0,887,942,3
3.3198268,122.6,183.9,0,203.5,0,958.2,800.1,3
